Date,Bitcoin,Tether,Litecoin,Ardor,Ethereum,Lisk,Monero,Dash,Stratis,Waves,Bytecoin,BitShares,NEO,Zcash,NEM,Stellar,Ripple,Equities,Commodities,Gold,REIT
19/09/2017,3.931535665,1,11.71618625,11.1298663,34.61444308,41.265383,6.994989263,28.87444346,67.00931222,18.79614318,22.82758621,19.61249691,140.5799451,3.884877244,69.08837209,4.753728335,28.9009108,1.11020316,0.95460441,0.989384831,1.035039982
20/09/2017,3.912483848,1,11.47006652,11.42194259,34.72949816,40.33358403,6.841088046,30.49243099,65.62767692,18.38949585,21.93103448,19.53766362,139.2404171,3.875799464,67.36802326,4.931882306,28.59265075,1.110907376,0.96692607,0.979817823,1.032083813
21/09/2017,3.63711398,1,10.33481153,11.37721195,31.6499388,35.87426038,6.173228346,29.39002671,55.67990273,16.44662528,19.5862069,17.06767103,123.0250774,3.623891067,61.2997093,4.272470778,26.9714196,1.107523596,0.964332036,0.972642546,1.029583511
22/09/2017,3.636773412,1,10.66297118,11.6395989,32.35128519,38.27031488,6.311381532,30.86197685,54.29826743,17.03400475,19.63793103,17.09335638,131.7672605,4.040437384,61.23110465,4.343409915,27.24717337,1.108241099,0.966277562,0.982209555,1.023239604
23/09/2017,3.798743902,1,10.92461197,11.73948093,35.02692778,39.80112748,6.57480315,31.23686554,58.44317334,17.93766548,21.96551724,17.43566313,142.2719806,4.213121518,64.59447674,4.79484079,27.93373116,1.108241099,0.966277562,0.982209555,1.023239604
24/09/2017,3.689000631,1,10.55875831,11.37259143,34.5752754,38.27031488,6.40658554,29.55031167,54.85092155,17.93766548,21.01724138,17.17806866,139.522423,4.242417991,62.83546512,4.660620717,27.60474246,1.108241099,0.966277562,0.982209555,1.023239604
25/09/2017,3.932637505,1,11.4368071,12.82451829,35.78090575,40.93259766,6.70293486,30.72929653,58.7195004,19.11242443,22.53448276,20.01877007,183.4448432,4.761089334,67.58895349,4.866182991,28.49984296,1.105778557,0.980544747,1.00293798,1.028837219
26/09/2017,3.898861098,1,11.43015521,13.0617381,35.18237454,40.79948352,6.66642806,30.19590383,60.65378983,21.64267447,22.29310345,19.59199802,185.9828963,4.775531256,66.46686047,4.993147924,29.2272299,1.10585828,0.973411154,0.983804043,1.03032988
27/09/2017,4.207696854,1,12.4789357,17.44239088,37.51162791,42.06406783,7.232641374,30.84861977,65.90400398,23.35962986,25,21.88268708,224.1241954,5.887353002,70.72703488,5.795243853,31.92509422,1.110375892,0.974708171,0.97742609,1.021373835
28/09/2017,4.181713461,1,11.99334812,17.10853323,36.61566707,39.86768455,6.959914102,30.12021371,66.18033104,21.59749144,24.63793103,21.50605088,209.8123956,6.408087477,69.26395349,5.587666264,30.79946608,1.111713459,0.972114137,0.982209555,1.028464073
29/09/2017,4.170033957,0.999863,11.66740576,16.35961463,35.67564259,37.93752953,6.764495347,29.18076581,61.75909807,22.27523699,24.0862069,20.33934305,201.9162301,5.985558077,69.05174419,5.322047561,30.40295226,1.115832459,0.966277562,0.976628846,1.029956734
30/09/2017,4.345967766,0.996488,12.22616408,20.87593394,36.89840881,38.73621437,6.854688618,29.13089938,61.34460748,22.77225039,24,21.16547296,241.1855528,5.725809779,68.36104651,5.585650947,31.01900126,1.115832459,0.966277562,0.976628846,1.029956734
1/10/2017,4.411106548,0.999924,12.09312639,20.14795517,37.00611995,36.67294522,6.672870437,28.12110419,57.06153804,22.45596913,24.29310345,20.17510496,251.8312759,5.445430163,71.56395349,5.517130189,32.43278894,1.115832459,0.966277562,0.976628846,1.029956734
2/10/2017,4.416695882,1,11.83592018,19.0563311,36.41126071,36.07393159,6.552612742,27.48797863,54.02194037,21.91377269,22.70689655,19.31020005,259.0224265,5.314627605,67.27936047,5.224506247,31.82726131,1.120155193,0.955252918,0.981412311,1.028090811
3/10/2017,4.324702253,1,11.6075388,17.47335824,35.79681763,37.93752953,6.654259127,26.37934105,52.64030507,21.37157626,21.82758621,15.29982712,236.9554642,5.218485661,64.75,4.999193873,31.92807789,1.122573444,0.955252918,0.989384831,1.027717742
4/10/2017,4.236434846,1,11.39689579,16.4133897,35.82129743,36.80605936,6.471725125,27.20035619,50.29152505,22.18487091,21.74137931,13.20202519,219.6826024,4.908396947,63.50465116,4.776702942,33.72707286,1.123973018,0.952658885,0.99496554,1.032569065
5/10/2017,4.335650536,1,11.45676275,18.47267007,36.2129743,36.00737452,6.575518969,27.19501336,49.18621681,22.45596913,21.70689655,14.60088911,227.5787678,5.25727254,61.35813953,5.875050383,37.21984925,1.13031982,0.966277562,0.996560028,1.036673788
6/10/2017,4.378121463,1,11.55654102,18.83267794,37.77111383,35.54147504,6.527559055,27.32680321,50.9823427,22.45596913,22.17241379,14.86194122,236.3209509,5.314833918,61.43139535,7.417573559,36.75235553,1.129106266,0.948767834,1.006127036,1.033315357
7/10/2017,4.434295273,0.99932,11.65853659,19.51808887,38.08078335,34.543119,6.564065855,27.64826358,54.1601039,22.68188431,22.43103448,14.31316374,254.7923379,5.239942232,61.68284884,8.447803305,37.47016332,1.129106266,0.948767834,1.006127036,1.033315357
8/10/2017,4.618192381,0.998442,11.7827051,16.63429021,37.77356181,31.01559432,6.42591267,26.93499555,48.49539915,20.0612682,22.25862069,13.21709064,226.0982368,4.973385599,56.62994186,7.496170899,43.96105528,1.129106266,0.948767834,1.006127036,1.033315357
9/10/2017,4.780002604,0.99978,11.12195122,17.87052694,36.4002448,31.2818226,6.119541875,25.26001781,46.28478267,18.66059407,23.13793103,10.83971351,205.1592981,4.734681246,56.66598837,7.094316808,39.54538317,1.127068911,0.949416342,1.004532548,1.035554349
10/10/2017,4.789989282,0.999441,11.24611973,19.66810853,36.70379437,32.74607812,6.214745884,25.93677649,46.97560032,18.61541103,23.01724138,11.86737466,206.6398291,4.86197648,61.02005814,7.639258364,40.94425251,1.129686469,0.964980545,1.00692428,1.038166603
11/10/2017,4.834553705,0.998625,11.28381375,20.17263075,37.14320685,35.67458918,6.257695061,26.57168299,48.49539915,18.88650925,25.0862069,12.11187948,211.2224251,4.8716732,62.44505814,7.839580814,41.52622487,1.131723823,0.968223087,1.00692428,1.042271441
12/10/2017,5.456021556,0.997423,13.32815965,21.53086905,37.22643819,33.14542054,6.234073014,25.9937667,43.10702147,16.67254046,24.53448276,12.13089652,198.6731622,4.683309263,59.92645349,7.168077388,39.00973618,1.129814911,0.963683528,1.009316013,1.04824228
13/10/2017,5.656656617,1,13.17738359,22.44956744,41.46389229,32.61296399,6.809591983,27.63846839,43.38334853,17.93766548,24.36206897,13.23240306,206.921835,4.952547968,61.50261628,7.239016526,40.90593593,1.130807014,0.974059663,0.994168375,1.050481272
14/10/2017,5.841545381,0.999709,14.17960089,25.24685411,41.57037944,31.88083622,7.174659986,28.20035619,39.37660615,18.07321459,25.01724138,12.62163497,195.9941061,4.969878275,61.21540698,7.062474809,40.40829146,1.130807014,0.974059663,0.994168375,1.050481272
15/10/2017,5.68768844,0.999242,14.51662971,25.70448289,41.1995104,32.67952106,6.790980673,27.56099733,41.58722264,17.16955386,24.31034483,12.49864164,195.5005957,4.799463586,60.26162791,7.627972592,41.45461683,1.130807014,0.974059663,0.994168375,1.050481272
16/10/2017,5.73516773,0.99801,14.32815965,24.72443964,40.80538556,33.0123064,6.864710093,26.9109528,41.17273205,18.16358067,25.03448276,13.88219313,201.1407139,4.807303487,64.87819767,14.85892785,40.23743719,1.132786791,0.97924773,0.99496554,1.046003249
17/10/2017,5.614886861,0.999335,13.18847007,24.10666536,38.81028152,33.94410537,6.534001432,26.70347284,42.27804029,17.7117503,24.12068966,13.63176093,221.3746378,4.771611306,63.43226744,18.47722692,36.44221106,1.133548584,0.977950713,0.981412311,1.04712261
18/10/2017,5.60004207,1,13.46563193,22.5595753,38.47246022,34.21033365,6.409448819,26.47016919,44.48865677,18.25394674,24.20689655,13.87922944,209.1778823,4.730761296,64.04534884,14.16082225,34.31532663,1.1343901,0.976653696,0.986993099,1.046376395
19/10/2017,5.718069176,1,13.24611973,21.65778608,37.70991432,33.14542054,6.343593414,26.31077471,42.69253088,17.57620119,25.24137931,12.91874537,202.0572331,4.746647411,64.10784884,12.57355905,33.78611809,1.134762139,0.968223087,0.989384831,1.042644626
20/10/2017,6.021505915,1,13.37694013,21.55416831,37.21052632,32.81263519,6.48103078,25.75155833,40.89640498,16.53699135,26.05172414,12.34304767,195.6415987,4.590880957,62.7752907,10.78436114,33.06359925,1.140568599,0.973411154,0.986993099,1.037047088
21/10/2017,6.041689622,1,12.90465632,20.08041683,36.74296206,31.34837967,6.307802434,24.74265361,41.72538617,16.17552706,25.68965517,13.3408249,191.2705071,4.383329895,61.8244186,14.68319226,33.13693467,1.140568599,0.973411154,0.986993099,1.037047088
22/10/2017,6.018470846,1,12.59645233,20.17145104,36.1627907,31.54805088,6.197566213,24.55031167,43.52151206,16.17552706,25.72413793,12.99259076,202.9737523,4.409531669,61.6130814,12.60338573,32.06297111,1.140568599,0.973411154,0.986993099,1.037047088
23/10/2017,5.940240201,0.996536,12.17738359,19.04571372,35.12239902,31.34837967,6.099498926,25.30988424,46.69927326,16.58217439,22.81034483,12.31390467,193.9495632,4.260779864,57.86424419,13.63643692,30.92462312,1.1360377,0.974059663,0.97742609,1.032942211
24/10/2017,5.535884928,1,12.40798226,20.91968148,36.51529988,36.80605936,6.327845383,26.10863758,55.26541214,16.98882172,24,13.10669301,212.5619532,4.457190014,61.80697674,14.77186618,32.45037688,1.137875748,0.984435798,0.979817823,1.026598227
25/10/2017,5.760419901,1,12.52549889,19.91624066,36.46634027,34.60967607,6.308518253,25.74710597,67.97645693,16.7177235,24.06896552,12.91429983,201.2112154,4.49123169,60.02761628,14.10882709,32.13002513,1.132569768,0.981841764,0.963075617,1.023612827
26/10/2017,5.914707562,0.999868,12.35920177,19.05583956,36.29498164,34.47656193,6.340730136,25.47907391,60.65378983,16.35625921,23.13793103,12.90614967,199.7306844,4.820920157,57.8502907,13.9242241,31.97675879,1.134009204,0.988326848,0.96945357,1.015776181
27/10/2017,5.790570252,1,12.26829268,19.49773889,36.40391677,33.0123064,6.209735147,24.97595726,60.79195336,15.99479491,23,13.07137565,202.7622479,5.044769961,57.54069767,13.79927449,31.84437814,1.143164011,0.998054475,0.97742609,1.020627543
28/10/2017,5.762713732,1,12.12638581,18.77801809,36.26682987,31.14870846,6.178239084,24.54942119,59.27215452,15.63333062,22.79310345,12.76043468,192.8215396,4.767278729,57.33604651,12.51027811,31.69519472,1.143164011,0.998054475,0.97742609,1.020627543
29/10/2017,6.164144121,1,12.66297118,19.7251278,37.34271726,32.47984985,6.345740873,25.28317008,55.81806626,15.99479491,24.68965517,13.52704371,195.7121002,4.834536827,58.52819767,12.22531237,31.84437814,1.143164011,0.998054475,0.97742609,1.020627543
30/10/2017,6.140785111,1,12.50332594,19.37406606,37.66829865,32.81263519,6.359341446,25.46215494,52.7784686,15.7236967,23.65517241,14.05359348,202.9737523,4.97668661,58.26017442,12.81902459,31.83275754,1.13951449,1.000648508,0.97343979,1.01913465
31/10/2017,6.479220298,1,12.36141907,19.6212151,37.43941248,31.54805088,6.273443092,24.85752449,46.4229462,14.63930382,24.31034483,18.08397135,200.717705,4.807303487,54.29389535,11.76219266,31.4946608,1.140590744,1.003891051,0.967859162,1.019507873
1/11/2017,6.778630313,1,11.79157428,20.1829532,35.70257038,30.01723828,6.136005727,24.18165628,42.55436735,13.05789754,24.32758621,15.76191652,189.3669672,4.588611512,48.44331395,11.02498992,30.48429648,1.142406647,1.003891051,0.966264594,1.02398605
2/11/2017,7.090340869,1,12.13747228,24.21126622,35.18115055,28.81921103,5.995705082,23.62511131,39.79109674,14.41338864,21.12068966,14.1242282,172.7286187,4.500928409,48.51366279,11.127368,32.32741834,1.14262367,1.00843061,0.956697665,1.032569065
3/11/2017,7.219817095,1.01,12.45676275,21.05269367,37.41860465,30.21690949,6.298496779,24.80765806,43.245185,16.62735742,21.12068966,14.00666831,189.0849613,4.799463586,49.92093023,11.19669488,32.68420226,1.146162466,1.018806744,0.971048138,1.03032988
4/11/2017,7.392295133,1,12.20399113,19.7802792,36.77723378,30.54969484,6.249105225,24.45948353,41.31089558,16.35625921,21.62068966,14.62953816,186.7584126,4.753249433,49.66424419,11.00120919,31.99591709,1.146162466,1.018806744,0.971048138,1.03032988
5/11/2017,7.419801068,0.9988,12.13968958,19.6731223,36.2619339,29.5513388,6.181102362,24.32502226,42.00171323,15.58814759,21.5,14.68115584,185.9828963,4.649267588,52.41540698,10.78798871,31.72974246,1.146162466,1.018806744,0.971048138,1.03032988
6/11/2017,7.034507628,1,12.23281596,19.30790405,36.58384333,30.54969484,7.367215462,24.54853072,41.58722264,15.90442884,20.55172414,14.7466041,185.5598875,4.718176191,54.25639535,11.64046755,32.34767588,1.147619617,1.040207588,0.970250814,1.037047088
7/11/2017,7.156331073,1.01,13.59201774,20.08651199,36.06609547,34.543119,7.141016464,26.12466607,41.72538617,16.67254046,22.27586207,16.05976784,184.9253742,4.969465649,52.39709302,12.37363966,33.03297739,1.147402595,1.03307393,0.97343979,1.045630026
8/11/2017,7.472168521,1.01,13.87361419,23.04944947,37.82986536,40.26702696,8.11095204,28.1682992,48.77172622,20.33236642,21.86206897,16.77624105,216.22803,5.170208376,56.48023256,13.60862555,34.14525754,1.149059052,1.029182879,0.968656326,1.050108126
9/11/2017,7.155529735,1.01,14.25055432,23.65198584,39.2753978,42.92930974,8.645669291,29.03027605,51.81132388,22.18487091,23.4137931,20.45566807,224.8997116,5.405405405,64.22296512,16.10076582,34.15326633,1.144736318,1.031128405,0.959089397,1.050854418
10/11/2017,6.629210782,1.01,13.13968958,21.17823437,36.62790698,37.53818712,7.558339298,29.34728406,44.21232971,19.15760747,21.32758621,18.49888861,198.6731622,4.907778007,56.07645349,13.33051189,32.42509422,1.143708782,1.028534371,0.960683885,1.052347234
11/11/2017,6.368234952,1.01,13.81374723,21.62583563,38.51652387,38.46998609,8.562634216,30.81567231,45.59396502,18.61541103,20.70689655,20.27636453,201.1407139,5.232102331,55.93837209,13.32245062,33.04491206,1.143708782,1.028534371,0.960683885,1.052347234
12/11/2017,5.960023239,1.01,13.08425721,18.89441604,37.6878825,36.60638815,8.866141732,47.73998219,39.79109674,16.7177235,17.86206897,19.53889849,190.071982,5.955642666,52.44360465,11.35912938,30.98916457,1.143708782,1.028534371,0.960683885,1.052347234
13/11/2017,6.570462673,1.01,13.61419069,20.30367676,38.76621787,42.19718197,8.83321403,38.05609973,44.48865677,19.88053605,19.86206897,20.0417387,200.2241947,5.476583454,56.00639535,12.35630794,31.94755025,1.144833756,1.02464332,0.962278293,1.057571549
14/11/2017,6.64685024,1.01,13.89800443,22.06802989,41.3255814,47.25551924,8.758052971,38.07123776,49.87703446,22.72706735,19.44827586,20.68560138,209.6008911,5.600165051,56.53168605,14.66102378,32.94990578,1.142189625,1.00843061,0.96546735,1.055332557
15/11/2017,7.327777388,1,14.15077605,22.5627212,40.80293758,56.24072361,8.687902649,37.79252004,51.53499682,22.81743342,21.20689655,22.11039763,206.921835,5.994635857,56.36017442,14.93470375,33.44158291,1.135878255,1.00843061,0.964670185,1.04525688
16/11/2017,7.884857712,1,15.75609756,22.52251278,40.50428397,55.97449533,8.61202577,37.23775601,45.73212855,21.50712536,21.53448276,20.59076315,202.339239,6.084382092,57.20552326,15.0076582,35.66378769,1.145188079,1.004539559,0.974237114,1.053093449
17/11/2017,7.721885549,1,14.98226164,22.41152182,40.68421053,55.10925343,9.069434503,37.84327694,46.4229462,21.59749144,20.72413793,22.83674981,285.5309819,6.007633588,55.99854651,14.33776703,35.58118719,1.142180766,1.020103761,0.967061918,1.04936168
18/11/2017,7.803181313,1,15.44124169,23.41397955,42.54712362,61.76496037,9.362920544,40.49332146,48.35723562,23.94700933,21.74137931,24.78513213,301.3233127,6.151227563,57.05552326,14.74526401,35.90248116,1.142180766,1.020103761,0.967061918,1.04936168
19/11/2017,8.049933389,1,15.87361419,23.78686591,43.37698898,64.82658556,9.268432355,39.38646483,47.8045815,23.13371468,22.29310345,25.2961225,280.2433711,6.175572519,58.70552326,14.73841193,36.27763819,1.142180766,1.020103761,0.967061918,1.04936168
20/11/2017,8.214357978,1,16.01995565,25.90405033,44.8873929,65.02625676,9.717967072,43.32502226,48.08090856,23.81146023,22.0862069,31.16201531,251.267264,6.234165463,61.93052326,15.36517533,37.49356156,1.143637918,1.013618677,0.971048138,1.046003249
21/11/2017,8.084761552,0.996047,15.52771619,26.44406213,44.1126071,64.42724314,10.1460272,44.00801425,47.8045815,23.44999593,22.44827586,35.5369227,242.243075,5.996286363,58.92790698,15.18258767,36.63175251,1.151118552,1.019455253,0.974237114,1.053839818
22/11/2017,8.267356485,1,15.94013304,29.28440818,46.59118727,57.03940844,11.87902649,51.54496883,51.53499682,23.9018263,26.86206897,33.86811558,252.8182965,6.596451413,59.27063953,17.04917372,37.50926508,1.150254891,1.028534371,0.978223414,1.051227564
23/11/2017,8.052217203,0.994631,16.23503326,27.46834448,50.20440636,49.85124495,11.35361489,50.46126447,55.26541214,23.44999593,30.31034483,34.5359348,246.0501548,6.427687229,58.55726744,16.33817009,38.0656407,1.150254891,1.028534371,0.978223414,1.051227564
24/11/2017,8.26749672,1,17.28824834,26.04689343,58.12851897,52.51352772,11.45526127,50.45681211,58.7195004,23.63072808,27.27586207,33.16127439,245.2746385,7.145863421,60.7875,16.20032245,38.4173995,1.152619994,1.03307393,0.972642546,1.052720226
25/11/2017,8.805625394,1.01,19.6940133,27.3355289,57.07221542,53.51188376,12.05726557,57.30810329,66.18033104,24.17292452,28.29310345,33.08619412,268.8221318,7.111615432,63.51918605,17.58927852,39.63457915,1.152619994,1.03307393,0.972642546,1.052720226
26/11/2017,9.346158084,1.01,19.05321508,32.21244593,57.69033048,49.98435909,11.69434503,55.35351736,63.00256984,25.66396472,28.94827586,33.64114596,271.0076776,7.017536621,62.17616279,19.70818218,39.07317839,1.152619994,1.03307393,0.972642546,1.052720226
27/11/2017,9.834774073,1,20.31042129,33.64461266,58.79559364,52.51352772,12.41159628,56.30454141,74.33197933,25.52841561,30.17241379,37.5329711,282.9224272,7.169589437,65.77965116,24.12051592,39.87547111,1.15217709,1.029182879,0.985398531,1.047869057
28/11/2017,10.0756263,1,21.29268293,35.42685804,57.88249694,51.84795703,14.54617037,55.7809439,89.39180414,26.79354063,30.48275862,43.35095085,268.4696244,7.659170621,72.29127907,32.81539702,46.97738693,1.163524269,1.028534371,0.983006799,1.043390995
29/11/2017,9.905151603,0.990606,18.97339246,29.20988989,52.32802938,45.92437786,12.0365068,60.31967943,66.59482163,23.35962986,27.12068966,33.48653989,227.5787678,6.314627605,63.45523256,25.96694881,38.16959799,1.163094653,1.022049287,0.96546735,1.044510511
30/11/2017,10.2507187,1.01,19.58536585,30.07697601,54.72582619,49.91780202,12.89477452,70.07390917,74.05565227,22.0493218,27.51724138,33.51691776,232.3728682,6.364555395,65.89447674,29.37162435,39.39667085,1.172621499,1.016861219,0.966264594,1.046376395
1/12/2017,10.99395991,1.01,21.95121951,34.32009438,57.10403917,51.44861461,13.6678597,71.01780944,78.06239465,26.20616116,29.75862069,36.40207459,252.6772936,6.931710336,69.64273256,36.22853688,40.15373744,1.170247539,1.029182879,0.952711365,1.048988572
2/12/2017,11.09312552,0.999654,22.23503326,42.38488006,56.72582619,51.24894341,14.53328561,69.31700801,81.65464644,27.60683529,32.93103448,33.89577673,247.2486799,6.79389313,73.3494186,37.81378476,40.12123116,1.170247539,1.029182879,0.952711365,1.048988572
3/12/2017,11.34214138,1,22.45232816,46.62072355,57.01958384,51.51517168,14.31997137,68.4666073,84.55608058,28.01348262,34.39655172,35.67448753,258.1764088,6.659995874,80.20784884,35.88673922,39.66048995,1.170247539,1.029182879,0.952711365,1.048988572
4/12/2017,11.67670009,1,23.11308204,56.51219033,57.55201958,58.37054983,15.04939155,68.92341941,103.3463207,30.22745141,36.55172414,44.05334651,297.3047285,6.818857025,83.10581395,39.34300685,39.81956658,1.169016268,1.014915694,0.939158136,1.043017772
5/12/2017,11.93663418,1,22.70509978,56.18128195,56.70501836,66.15772694,19.28990694,67.35173642,103.0699936,33.57099611,40.93103448,42.08965177,273.6867337,6.671962038,87.59563953,49.78758565,38.64651382,1.164644814,1.014915694,0.926402231,1.034434796
6/12/2017,14.31540673,1.01,22.25055432,49.69593,52.45899633,56.50695189,19.94917681,62.33926981,104.4516289,38.08929975,40.9137931,43.48011855,247.8831932,6.991334846,78.57412791,61.11326078,36.51758794,1.164511943,0.994163424,0.920024199,1.033315357
7/12/2017,17.9296425,1.03,21.79379157,54.72561935,53.17135863,48.98600305,20.10450966,62.1460374,122.1365608,38.49594708,47.37931034,42.99530748,245.7681488,6.362492263,68.6869186,53.62595728,34.99104899,1.167926726,0.998702983,0.922415931,1.035927496
8/12/2017,16.59711719,1.02,27.68292683,55.65837593,55.81762546,53.6449979,19.80959198,64.7079252,124.6235044,37.95375064,47.17241379,45.6495431,255.7088571,6.768516608,185.8863372,55.32446594,39.59249372,1.17435768,1.007782101,0.927199475,1.041898295
9/12/2017,15.20359,1.02,34.42128603,53.87632717,57.95593635,54.64335394,18.79241231,64.43544078,126.5577938,39.39960781,43.94827586,44.1010126,251.7607744,6.532494326,129.5005814,54.46271665,38.42776382,1.17435768,1.007782101,0.927199475,1.041898295
10/12/2017,15.48125369,1.02,32.96230599,48.88212741,54.06609547,52.84631307,17.56120258,61.32413179,127.1104479,44.09864361,42.29310345,41.81872067,234.8404199,6.005776769,114.525,48.07053607,37.2696294,1.17435768,1.007782101,0.927199475,1.041898295
11/12/2017,16.96513177,1.02,47.49445676,60.19868266,63.05263158,54.37712567,20.01932713,68.15672306,148.2494681,50.69536693,44.36206897,44.27093109,252.9592995,6.601196616,142.5959302,58.42644095,39.52434045,1.178117927,1.01232166,0.91842979,1.040778703
12/12/2017,17.44453237,1.08,70.10199557,100.2752654,79.73439412,62.23085985,22.05225483,82.99465717,140.3741468,67.14199221,47.24137931,52.69770314,284.8964686,7.696100681,155.2377907,63.05683192,58.65907663,1.179942688,1.004539559,0.916037978,1.046376395
13/12/2017,16.43564753,1.03,67.09534368,95.35676366,86.01835985,63.29577296,21.88618468,78.97417631,131.808008,61.6748448,44.36206897,58.03754013,315.9171185,8.555601403,152.2843023,60.1942765,73.97346106,1.17938463,0.998702983,0.943144356,1.047869057
14/12/2017,16.59170815,1.01,61.93569845,90.17656311,85.16768666,71.34917835,23.27916965,83.8032057,135.1239327,61.62966176,48.27586207,81.55495184,356.8784766,10.54074685,177.3386628,76.14147521,135.7196922,1.17458356,1.005188067,0.936766484,1.047869057
15/12/2017,17.73651999,1.02,66.47006652,87.25629178,83.77600979,68.02132489,22.35647817,80.18878005,136.6437315,59.14459475,49.48275862,87.64707335,338.3365882,9.637920363,172.2912791,78.94478033,118.7470163,1.185124655,1.007133593,0.941549948,1.054586187
16/12/2017,19.53001513,1.01,66.29046563,91.39186001,85.21542228,69.75180869,23.43020759,89.18165628,149.3547763,60.54526888,62.72413793,110.1526303,351.167857,9.689292346,191.2787791,93.56106409,119.1334799,1.185124655,1.007133593,0.941549948,1.054586187
17/12/2017,19.17281861,1.01,70.66962306,95.07058592,88.124847,89.38614415,25.15175376,98.47907391,155.5721352,61.17783139,78.25862069,93.38404544,480.1855599,11.08273159,199.9497093,107.465135,114.3790829,1.185124655,1.007133593,0.941549948,1.054586187
18/12/2017,19.14617411,1.01,79.45454545,112.0723555,97.26315789,113.280132,27.30923407,103.9287622,175.053193,70.53071995,82.62068966,109.1034823,544.4124054,12.29956674,245.9863372,111.3595324,122.2372802,1.191480315,1.009727626,0.955103177,1.061303241
19/12/2017,17.80643675,1.01,77.66075388,108.1399921,101.2019584,111.8824336,27.0035791,105.666073,165.6580729,71.79584497,79.06896552,114.4166461,499.2209587,12.66577264,274.1168605,106.5336558,124.2551822,1.187631487,1.013618677,0.954305933,1.038912895
20/12/2017,16.65240952,1,69.76053215,111.0892646,100.255814,130.2521847,33.58625626,138.0988424,154.6049905,68.72339849,88.34482759,155.1706594,533.1321691,13.93748711,267.15,101.7275292,121.8536432,1.186648242,1.021400778,0.966264594,1.026035384
21/12/2017,15.82933499,1.01,70.3902439,122.8863547,100.49694,160.8684366,29.9198282,127.7666963,178.6454447,72.42840748,105.3448276,144.9333169,503.1690414,13.44109759,290.1459302,103.6678759,186.8718593,1.189004487,1.02464332,0.963075617,1.022626589
22/12/2017,13.85493775,1.02,58.74279379,105.1907196,82.60220318,129.7862853,24.77523264,104.9875334,137.0582221,56.56916167,82.63793103,121.2178316,391.7767077,11.07241593,237.2607558,87.35066505,179.0201005,1.188459716,1.027885863,0.972642546,1.02944414
23/12/2017,14.72378873,1.05,63.91796009,155.3283523,88.05263158,137.8396906,27.34717251,113.5796972,182.9285142,64.47619306,101.7931034,138.2884663,415.2536996,12.26779451,269.525,94.38895607,183.7311558,1.188459716,1.027885863,0.972642546,1.02944414
24/12/2017,13.94909499,1.02,61.19290466,168.1085332,84.96328029,133.2472529,24.12741589,105.4933215,197.4356849,62.39777338,113.637931,137.8285997,420.8938177,10.98617702,302.3255814,90.46755341,163.3165829,1.188459716,1.027885863,0.972642546,1.02944414
25/12/2017,14.05006361,1.01,60.61862528,168.1085332,93.73684211,158.8051675,25.82534001,104.7097061,211.3902014,64.52137609,115.9827586,152.3845394,467.5657955,11.52960594,293.6046512,92.10439339,175.879397,1.188459716,1.027885863,0.972642546,1.02944414
26/12/2017,16.12673164,1,63.52549889,161.2268974,94.71725826,168.1231572,27.31138153,108.8895815,206.1399873,64.1599118,113.5517241,142.7142504,461.9256773,11.8419641,287.3197674,91.09955663,186.8718593,1.187201871,1.046044034,0.979020578,1.035125401
27/12/2017,15.86499454,1,60.3481153,158.2776249,93.37086903,159.8700806,30.19685039,105.9563669,191.218326,61.35856354,107.2586207,139.9096073,471.5138782,11.43119455,274.5534884,92.39177751,219.8492462,1.188140825,1.048638132,0.974237114,1.038912895
28/12/2017,14.63093366,1.01,55.41685144,167.1254424,90.21052632,153.4140449,27.12240515,103.3455031,196.4685402,57.42763937,98.77586207,126.1126204,461.291164,10.46544254,264.459593,90.10237807,224.5603015,1.190319909,1.055123217,0.975034358,1.044594156
29/12/2017,14.6807168,1.01,54.4345898,167.1254424,92.23867809,151.4173328,27.01288475,102.2217275,209.3177485,61.62966176,107.9655172,143.6082983,521.0059151,11.79905096,308.1395349,130.165659,347.0477387,1.184150268,1.05577179,0.991776483,1.043836603
